3946	Música gerada 2 de The Animals	The Animals	Electronic	10
3947	Música gerada 3 de The Animals	The Animals	Electronic	6
3948	Música gerada 4 de The Animals	The Animals	Electronic	5
3949	Música gerada 5 de The Animals	The Animals	Electronic	10
3950	Música gerada 6 de The Animals	The Animals	Electronic	9
3951	Música gerada 7 de The Animals	The Animals	Electronic	5
3952	Música gerada 8 de The Animals	The Animals	Electronic	4
3953	Música gerada 9 de The Animals	The Animals	Electronic	1
3954	Música gerada 10 de The Animals	The Animals	Electronic	1
3955	Música gerada 1 de The Association	The Association	Gothic Metal	3
3956	Música gerada 2 de The Association	The Association	Gothic Metal	4
3957	Música gerada 3 de The Association	The Association	Gothic Metal	9
3958	Música gerada 4 de The Association	The Association	Gothic Metal	2
3959	Música gerada 5 de The Association	The Association	Gothic Metal	4
3960	Música gerada 6 de The Association	The Association	Gothic Metal	4
3961	Música gerada 7 de The Association	The Association	Gothic Metal	9
3962	Música gerada 8 de The Association	The Association	Gothic Metal	8
3963	Música gerada 9 de The Association	The Association	Gothic Metal	3
3964	Música gerada 10 de The Association	The Association	Gothic Metal	10
3965	Música gerada 1 de The Beach Boys	The Beach Boys	Electronic	1
3966	Música gerada 2 de The Beach Boys	The Beach Boys	Electronic	4
3967	Música gerada 3 de The Beach Boys	The Beach Boys	Electronic	10
3968	Música gerada 4 de The Beach Boys	The Beach Boys	Electronic	3
3969	Música gerada 5 de The Beach Boys	The Beach Boys	Electronic	1
3970	Música gerada 6 de The Beach Boys	The Beach Boys	Electronic	4
3971	Música gerada 7 de The Beach Boys	The Beach Boys	Electronic	4
3972	Música gerada 8 de The Beach Boys	The Beach Boys	Electronic	6
3973	Música gerada 9 de The Beach Boys	The Beach Boys	Electronic	1
3974	Música gerada 10 de The Beach Boys	The Beach Boys	Electronic	1
3975	Música gerada 1 de The Beatles	The Beatles	Tango	4
3976	Música gerada 2 de The Beatles	The Beatles	Tango	3
3977	Música gerada 3 de The Beatles	The Beatles	Tango	5
3978	Música gerada 4 de The Beatles	The Beatles	Tango	2
3979	Música gerada 5 de The Beatles	The Beatles	Tango	8
3980	Música gerada 6 de The Beatles	The Beatles	Tango	2
3981	Música gerada 7 de The Beatles	The Beatles	Tango	9
3982	Música gerada 8 de The Beatles	The Beatles	Tango	1
3983	Música gerada 9 de The Beatles	The Beatles	Tango	1
3984	Música gerada 10 de The Beatles	The Beatles	Tango	10
3985	Música gerada 1 de The Beau Brummels	The Beau Brummels	Bolero	5
3986	Música gerada 2 de The Beau Brummels	The Beau Brummels	Bolero	1
3987	Música gerada 3 de The Beau Brummels	The Beau Brummels	Bolero	6
3988	Música gerada 4 de The Beau Brummels	The Beau Brummels	Bolero	1
3989	Música gerada 5 de The Beau Brummels	The Beau Brummels	Bolero	4
3990	Música gerada 6 de The Beau Brummels	The Beau Brummels	Bolero	5
3991	Música gerada 7 de The Beau Brummels	The Beau Brummels	Bolero	10
3992	Música gerada 8 de The Beau Brummels	The Beau Brummels	Bolero	6
3993	Música gerada 9 de The Beau Brummels	The Beau Brummels	Bolero	3
3994	Música gerada 10 de The Beau Brummels	The Beau Brummels	Bolero	1
3995	Música gerada 1 de The Black Eyed Peas	The Black Eyed Peas	Merengue	9
3996	Música gerada 2 de The Black Eyed Peas	The Black Eyed Peas	Merengue	3
3997	Música gerada 3 de The Black Eyed Peas	The Black Eyed Peas	Merengue	10
3998	Música gerada 4 de The Black Eyed Peas	The Black Eyed Peas	Merengue	5
3999	Música gerada 5 de The Black Eyed Peas	The Black Eyed Peas	Merengue	6
4000	Música gerada 6 de The Black Eyed Peas	The Black Eyed Peas	Merengue	3
4001	Música gerada 7 de The Black Eyed Peas	The Black Eyed Peas	Merengue	8
4002	Música gerada 8 de The Black Eyed Peas	The Black Eyed Peas	Merengue	9
4003	Música gerada 9 de The Black Eyed Peas	The Black Eyed Peas	Merengue	2
4004	Música gerada 10 de The Black Eyed Peas	The Black Eyed Peas	Merengue	6
4005	Música gerada 1 de The Blue Things	The Blue Things	Soul	6
4006	Música gerada 2 de The Blue Things	The Blue Things	Soul	5
4007	Música gerada 3 de The Blue Things	The Blue Things	Soul	3
4008	Música gerada 4 de The Blue Things	The Blue Things	Soul	1
4009	Música gerada 5 de The Blue Things	The Blue Things	Soul	1
4010	Música gerada 6 de The Blue Things	The Blue Things	Soul	6
4011	Música gerada 7 de The Blue Things	The Blue Things	Soul	3
4012	Música gerada 8 de The Blue Things	The Blue Things	Soul	8
4013	Música gerada 9 de The Blue Things	The Blue Things	Soul	1
4014	Música gerada 10 de The Blue Things	The Blue Things	Soul	1
4015	Música gerada 1 de The Bobby Fuller Four	The Bobby Fuller Four	Pop	4
4016	Música gerada 2 de The Bobby Fuller Four	The Bobby Fuller Four	Pop	3
4017	Música gerada 3 de The Bobby Fuller Four	The Bobby Fuller Four	Pop	7
4018	Música gerada 4 de The Bobby Fuller Four	The Bobby Fuller Four	Pop	6
4019	Música gerada 5 de The Bobby Fuller Four	The Bobby Fuller Four	Pop	9
4020	Música gerada 6 de The Bobby Fuller Four	The Bobby Fuller Four	Pop	1
4021	Música gerada 7 de The Bobby Fuller Four	The Bobby Fuller Four	Pop	8
4022	Música gerada 8 de The Bobby Fuller Four	The Bobby Fuller Four	Pop	4
4023	Música gerada 9 de The Bobby Fuller Four	The Bobby Fuller Four	Pop	2
4024	Música gerada 10 de The Bobby Fuller Four	The Bobby Fuller Four	Pop	10
4025	Música gerada 1 de The Brave	The Brave	Bossa nova	3
4026	Música gerada 2 de The Brave	The Brave	Bossa nova	6
4027	Música gerada 3 de The Brave	The Brave	Bossa nova	2
4028	Música gerada 4 de The Brave	The Brave	Bossa nova	6
4029	Música gerada 5 de The Brave	The Brave	Bossa nova	3
4030	Música gerada 6 de The Brave	The Brave	Bossa nova	9
4031	Música gerada 7 de The Brave	The Brave	Bossa nova	1
4032	Música gerada 8 de The Brave	The Brave	Bossa nova	3
4033	Música gerada 9 de The Brave	The Brave	Bossa nova	6
4034	Música gerada 10 de The Brave	The Brave	Bossa nova	9
4035	Música gerada 1 de The Byrds	The Byrds	Elevator music	1
4036	Música gerada 2 de The Byrds	The Byrds	Elevator music	2
4037	Música gerada 3 de The Byrds	The Byrds	Elevator music	10
4038	Música gerada 4 de The Byrds	The Byrds	Elevator music	10
4039	Música gerada 5 de The Byrds	The Byrds	Elevator music	3
4040	Música gerada 6 de The Byrds	The Byrds	Elevator music	1
4041	Música gerada 7 de The Byrds	The Byrds	Elevator music	8
4042	Música gerada 8 de The Byrds	The Byrds	Elevator music	5
4043	Música gerada 9 de The Byrds	The Byrds	Elevator music	8
4044	Música gerada 10 de The Byrds	The Byrds	Elevator music	10
4045	Música gerada 1 de The Cars	The Cars	R&N	1
4046	Música gerada 2 de The Cars	The Cars	R&N	5
4047	Música gerada 3 de The Cars	The Cars	R&N	3
4048	Música gerada 4 de The Cars	The Cars	R&N	10
4049	Música gerada 5 de The Cars	The Cars	R&N	5
4050	Música gerada 6 de The Cars	The Cars	R&N	4
4051	Música gerada 7 de The Cars	The Cars	R&N	6
4052	Música gerada 8 de The Cars	The Cars	R&N	6
4053	Música gerada 9 de The Cars	The Cars	R&N	1
4054	Música gerada 10 de The Cars	The Cars	R&N	7
4055	Música gerada 1 de The Civil Wars	The Civil Wars	Reggae	7
4056	Música gerada 2 de The Civil Wars	The Civil Wars	Reggae	3
4057	Música gerada 3 de The Civil Wars	The Civil Wars	Reggae	5
4058	Música gerada 4 de The Civil Wars	The Civil Wars	Reggae	7
4059	Música gerada 5 de The Civil Wars	The Civil Wars	Reggae	3
4060	Música gerada 6 de The Civil Wars	The Civil Wars	Reggae	3
4061	Música gerada 7 de The Civil Wars	The Civil Wars	Reggae	5
4062	Música gerada 8 de The Civil Wars	The Civil Wars	Reggae	2
4063	Música gerada 9 de The Civil Wars	The Civil Wars	Reggae	6
4064	Música gerada 10 de The Civil Wars	The Civil Wars	Reggae	4
4065	Música gerada 1 de The Creation	The Creation	Death Metal	9
4066	Música gerada 2 de The Creation	The Creation	Death Metal	1
4067	Música gerada 3 de The Creation	The Creation	Death Metal	8
4068	Música gerada 4 de The Creation	The Creation	Death Metal	1
4069	Música gerada 5 de The Creation	The Creation	Death Metal	6
4070	Música gerada 6 de The Creation	The Creation	Death Metal	9
4071	Música gerada 7 de The Creation	The Creation	Death Metal	9
4072	Música gerada 8 de The Creation	The Creation	Death Metal	7
4073	Música gerada 9 de The Creation	The Creation	Death Metal	7
4074	Música gerada 10 de The Creation	The Creation	Death Metal	10
4075	Música gerada 1 de The Cult	The Cult	Death Metal	2
4076	Música gerada 2 de The Cult	The Cult	Death Metal	4
4077	Música gerada 3 de The Cult	The Cult	Death Metal	2
4078	Música gerada 4 de The Cult	The Cult	Death Metal	7
4079	Música gerada 5 de The Cult	The Cult	Death Metal	2
4080	Música gerada 6 de The Cult	The Cult	Death Metal	7
4081	Música gerada 7 de The Cult	The Cult	Death Metal	1
4082	Música gerada 8 de The Cult	The Cult	Death Metal	1
4083	Música gerada 9 de The Cult	The Cult	Death Metal	2
4084	Música gerada 10 de The Cult	The Cult	Death Metal	1
4085	Música gerada 1 de The Cure	The Cure	Folk	9
4086	Música gerada 2 de The Cure	The Cure	Folk	4
4087	Música gerada 3 de The Cure	The Cure	Folk	7
4088	Música gerada 4 de The Cure	The Cure	Folk	7
4089	Música gerada 5 de The Cure	The Cure	Folk	4
4090	Música gerada 6 de The Cure	The Cure	Folk	10
4091	Música gerada 7 de The Cure	The Cure	Folk	6
4092	Música gerada 8 de The Cure	The Cure	Folk	2
4093	Música gerada 9 de The Cure	The Cure	Folk	3
4094	Música gerada 10 de The Cure	The Cure	Folk	8
4095	Música gerada 1 de The Darkness	The Darkness	Frevo	1
4096	Música gerada 2 de The Darkness	The Darkness	Frevo	5
4097	Música gerada 3 de The Darkness	The Darkness	Frevo	1
4098	Música gerada 4 de The Darkness	The Darkness	Frevo	3
4099	Música gerada 5 de The Darkness	The Darkness	Frevo	6
4100	Música gerada 6 de The Darkness	The Darkness	Frevo	9
4101	Música gerada 7 de The Darkness	The Darkness	Frevo	9
4102	Música gerada 8 de The Darkness	The Darkness	Frevo	8
4103	Música gerada 9 de The Darkness	The Darkness	Frevo	8
4104	Música gerada 10 de The Darkness	The Darkness	Frevo	9
4105	Música gerada 1 de The Dave Clark Five	The Dave Clark Five	Electronic	9
4106	Música gerada 2 de The Dave Clark Five	The Dave Clark Five	Electronic	9
4107	Música gerada 3 de The Dave Clark Five	The Dave Clark Five	Electronic	7
4108	Música gerada 4 de The Dave Clark Five	The Dave Clark Five	Electronic	8
4109	Música gerada 5 de The Dave Clark Five	The Dave Clark Five	Electronic	9
4110	Música gerada 6 de The Dave Clark Five	The Dave Clark Five	Electronic	10
4111	Música gerada 7 de The Dave Clark Five	The Dave Clark Five	Electronic	6
4112	Música gerada 8 de The Dave Clark Five	The Dave Clark Five	Electronic	6
4113	Música gerada 9 de The Dave Clark Five	The Dave Clark Five	Electronic	4
4114	Música gerada 10 de The Dave Clark Five	The Dave Clark Five	Electronic	2
4115	Música gerada 1 de The Easybeats	The Easybeats	Samba	5
4116	Música gerada 2 de The Easybeats	The Easybeats	Samba	3
4117	Música gerada 3 de The Easybeats	The Easybeats	Samba	7
4118	Música gerada 4 de The Easybeats	The Easybeats	Samba	10
4119	Música gerada 5 de The Easybeats	The Easybeats	Samba	1
4120	Música gerada 6 de The Easybeats	The Easybeats	Samba	6
4121	Música gerada 7 de The Easybeats	The Easybeats	Samba	1
4122	Música gerada 8 de The Easybeats	The Easybeats	Samba	10
4123	Música gerada 9 de The Easybeats	The Easybeats	Samba	6
4124	Música gerada 10 de The Easybeats	The Easybeats	Samba	2
4125	Música gerada 1 de The Everly Brothers	The Everly Brothers	Indie rock	5
4126	Música gerada 2 de The Everly Brothers	The Everly Brothers	Indie rock	8
4127	Música gerada 3 de The Everly Brothers	The Everly Brothers	Indie rock	10
4128	Música gerada 4 de The Everly Brothers	The Everly Brothers	Indie rock	7
4129	Música gerada 5 de The Everly Brothers	The Everly Brothers	Indie rock	10
4130	Música gerada 6 de The Everly Brothers	The Everly Brothers	Indie rock	2
4131	Música gerada 7 de The Everly Brothers	The Everly Brothers	Indie rock	1
4132	Música gerada 8 de The Everly Brothers	The Everly Brothers	Indie rock	10
4133	Música gerada 9 de The Everly Brothers	The Everly Brothers	Indie rock	10
4134	Música gerada 10 de The Everly Brothers	The Everly Brothers	Indie rock	2
4135	Música gerada 1 de The Fourmost	The Fourmost	R&N	1
4136	Música gerada 2 de The Fourmost	The Fourmost	R&N	9
4137	Música gerada 3 de The Fourmost	The Fourmost	R&N	4
4138	Música gerada 4 de The Fourmost	The Fourmost	R&N	7
4139	Música gerada 5 de The Fourmost	The Fourmost	R&N	1
4140	Música gerada 6 de The Fourmost	The Fourmost	R&N	4
4141	Música gerada 7 de The Fourmost	The Fourmost	R&N	7
4142	Música gerada 8 de The Fourmost	The Fourmost	R&N	1
4143	Música gerada 9 de The Fourmost	The Fourmost	R&N	9
4144	Música gerada 10 de The Fourmost	The Fourmost	R&N	4
4145	Música gerada 1 de The Hollies	The Hollies	Gothic Metal	10
4146	Música gerada 2 de The Hollies	The Hollies	Gothic Metal	5
4147	Música gerada 3 de The Hollies	The Hollies	Gothic Metal	6
4148	Música gerada 4 de The Hollies	The Hollies	Gothic Metal	5
4149	Música gerada 5 de The Hollies	The Hollies	Gothic Metal	9
4150	Música gerada 6 de The Hollies	The Hollies	Gothic Metal	3
4151	Música gerada 7 de The Hollies	The Hollies	Gothic Metal	4
4152	Música gerada 8 de The Hollies	The Hollies	Gothic Metal	3
4153	Música gerada 9 de The Hollies	The Hollies	Gothic Metal	5
4154	Música gerada 10 de The Hollies	The Hollies	Gothic Metal	10
4155	Música gerada 1 de The Idle Race	The Idle Race	K-pop	7
4156	Música gerada 2 de The Idle Race	The Idle Race	K-pop	8
4157	Música gerada 3 de The Idle Race	The Idle Race	K-pop	4
4158	Música gerada 4 de The Idle Race	The Idle Race	K-pop	1
4159	Música gerada 5 de The Idle Race	The Idle Race	K-pop	5
4160	Música gerada 6 de The Idle Race	The Idle Race	K-pop	7
4161	Música gerada 7 de The Idle Race	The Idle Race	K-pop	9
4162	Música gerada 8 de The Idle Race	The Idle Race	K-pop	10
4163	Música gerada 9 de The Idle Race	The Idle Race	K-pop	8
4164	Música gerada 10 de The Idle Race	The Idle Race	K-pop	3
4165	Música gerada 1 de The Isley Brothers	The Isley Brothers	Electronic	4
4166	Música gerada 2 de The Isley Brothers	The Isley Brothers	Electronic	6
4167	Música gerada 3 de The Isley Brothers	The Isley Brothers	Electronic	4
4168	Música gerada 4 de The Isley Brothers	The Isley Brothers	Electronic	7
4169	Música gerada 5 de The Isley Brothers	The Isley Brothers	Electronic	7
4170	Música gerada 6 de The Isley Brothers	The Isley Brothers	Electronic	3
4171	Música gerada 7 de The Isley Brothers	The Isley Brothers	Electronic	8
4172	Música gerada 8 de The Isley Brothers	The Isley Brothers	Electronic	2
4173	Música gerada 9 de The Isley Brothers	The Isley Brothers	Electronic	1
4174	Música gerada 10 de The Isley Brothers	The Isley Brothers	Electronic	6
4175	Música gerada 1 de The Kinks	The Kinks	Jazz	10
4176	Música gerada 2 de The Kinks	The Kinks	Jazz	5
4177	Música gerada 3 de The Kinks	The Kinks	Jazz	6
4178	Música gerada 4 de The Kinks	The Kinks	Jazz	3
4179	Música gerada 5 de The Kinks	The Kinks	Jazz	4
4180	Música gerada 6 de The Kinks	The Kinks	Jazz	3
4181	Música gerada 7 de The Kinks	The Kinks	Jazz	2
4182	Música gerada 8 de The Kinks	The Kinks	Jazz	5
4183	Música gerada 9 de The Kinks	The Kinks	Jazz	10
4184	Música gerada 10 de The Kinks	The Kinks	Jazz	2
4185	Música gerada 1 de The Left Banke	The Left Banke	Fado	5
4186	Música gerada 2 de The Left Banke	The Left Banke	Fado	1
4187	Música gerada 3 de The Left Banke	The Left Banke	Fado	3
4188	Música gerada 4 de The Left Banke	The Left Banke	Fado	1
4189	Música gerada 5 de The Left Banke	The Left Banke	Fado	5
4190	Música gerada 6 de The Left Banke	The Left Banke	Fado	1
4191	Música gerada 7 de The Left Banke	The Left Banke	Fado	10
4192	Música gerada 8 de The Left Banke	The Left Banke	Fado	2
4193	Música gerada 9 de The Left Banke	The Left Banke	Fado	10
4194	Música gerada 10 de The Left Banke	The Left Banke	Fado	7
4195	Música gerada 1 de The Liverbirds	The Liverbirds	Hard rock	8
4196	Música gerada 2 de The Liverbirds	The Liverbirds	Hard rock	10
4197	Música gerada 3 de The Liverbirds	The Liverbirds	Hard rock	10
4198	Música gerada 4 de The Liverbirds	The Liverbirds	Hard rock	1
4199	Música gerada 5 de The Liverbirds	The Liverbirds	Hard rock	1
4200	Música gerada 6 de The Liverbirds	The Liverbirds	Hard rock	3
4201	Música gerada 7 de The Liverbirds	The Liverbirds	Hard rock	2
4202	Música gerada 8 de The Liverbirds	The Liverbirds	Hard rock	10
4203	Música gerada 9 de The Liverbirds	The Liverbirds	Hard rock	4
4204	Música gerada 10 de The Liverbirds	The Liverbirds	Hard rock	4
4205	Música gerada 1 de The Lovin' Spoonful	The Lovin' Spoonful	Forró	1
4206	Música gerada 2 de The Lovin' Spoonful	The Lovin' Spoonful	Forró	1
4207	Música gerada 3 de The Lovin' Spoonful	The Lovin' Spoonful	Forró	7
4208	Música gerada 4 de The Lovin' Spoonful	The Lovin' Spoonful	Forró	5
4209	Música gerada 5 de The Lovin' Spoonful	The Lovin' Spoonful	Forró	10
4210	Música gerada 6 de The Lovin' Spoonful	The Lovin' Spoonful	Forró	8
4211	Música gerada 7 de The Lovin' Spoonful	The Lovin' Spoonful	Forró	1
4212	Música gerada 8 de The Lovin' Spoonful	The Lovin' Spoonful	Forró	4
4213	Música gerada 9 de The Lovin' Spoonful	The Lovin' Spoonful	Forró	5
4214	Música gerada 10 de The Lovin' Spoonful	The Lovin' Spoonful	Forró	6
4215	Música gerada 1 de The Marvelettes	The Marvelettes	Elevator music	3
4216	Música gerada 2 de The Marvelettes	The Marvelettes	Elevator music	8
4217	Música gerada 3 de The Marvelettes	The Marvelettes	Elevator music	3
4218	Música gerada 4 de The Marvelettes	The Marvelettes	Elevator music	1
4219	Música gerada 5 de The Marvelettes	The Marvelettes	Elevator music	3
4220	Música gerada 6 de The Marvelettes	The Marvelettes	Elevator music	10
4221	Música gerada 7 de The Marvelettes	The Marvelettes	Elevator music	7
4222	Música gerada 8 de The Marvelettes	The Marvelettes	Elevator music	1
4223	Música gerada 9 de The Marvelettes	The Marvelettes	Elevator music	7
4224	Música gerada 10 de The Marvelettes	The Marvelettes	Elevator music	1
4225	Música gerada 1 de The Merry-Go-Round	The Merry-Go-Round	Rumba	1
4226	Música gerada 2 de The Merry-Go-Round	The Merry-Go-Round	Rumba	6
4227	Música gerada 3 de The Merry-Go-Round	The Merry-Go-Round	Rumba	8
4228	Música gerada 4 de The Merry-Go-Round	The Merry-Go-Round	Rumba	10
4229	Música gerada 5 de The Merry-Go-Round	The Merry-Go-Round	Rumba	1
4230	Música gerada 6 de The Merry-Go-Round	The Merry-Go-Round	Rumba	4
4231	Música gerada 7 de The Merry-Go-Round	The Merry-Go-Round	Rumba	2
4232	Música gerada 8 de The Merry-Go-Round	The Merry-Go-Round	Rumba	1
4233	Música gerada 9 de The Merry-Go-Round	The Merry-Go-Round	Rumba	1
4234	Música gerada 10 de The Merry-Go-Round	The Merry-Go-Round	Rumba	4
4235	Música gerada 1 de The Monkees	The Monkees	Heavy Metal	1
4236	Música gerada 2 de The Monkees	The Monkees	Heavy Metal	8
4237	Música gerada 3 de The Monkees	The Monkees	Heavy Metal	4
4238	Música gerada 4 de The Monkees	The Monkees	Heavy Metal	9
4239	Música gerada 5 de The Monkees	The Monkees	Heavy Metal	1
4240	Música gerada 6 de The Monkees	The Monkees	Heavy Metal	10
4241	Música gerada 7 de The Monkees	The Monkees	Heavy Metal	10
4242	Música gerada 8 de The Monkees	The Monkees	Heavy Metal	5
4243	Música gerada 9 de The Monkees	The Monkees	Heavy Metal	9
4244	Música gerada 10 de The Monkees	The Monkees	Heavy Metal	10
4245	Música gerada 1 de The Moody Blues	The Moody Blues	Gothic Metal	10
4246	Música gerada 2 de The Moody Blues	The Moody Blues	Gothic Metal	4
4247	Música gerada 3 de The Moody Blues	The Moody Blues	Gothic Metal	7
4248	Música gerada 4 de The Moody Blues	The Moody Blues	Gothic Metal	1
4249	Música gerada 5 de The Moody Blues	The Moody Blues	Gothic Metal	8
4250	Música gerada 6 de The Moody Blues	The Moody Blues	Gothic Metal	10
4251	Música gerada 7 de The Moody Blues	The Moody Blues	Gothic Metal	9
4252	Música gerada 8 de The Moody Blues	The Moody Blues	Gothic Metal	10
4253	Música gerada 9 de The Moody Blues	The Moody Blues	Gothic Metal	4
4254	Música gerada 10 de The Moody Blues	The Moody Blues	Gothic Metal	7
4255	Música gerada 1 de The Move	The Move	Tango	2
4256	Música gerada 2 de The Move	The Move	Tango	10
4257	Música gerada 3 de The Move	The Move	Tango	4
4258	Música gerada 4 de The Move	The Move	Tango	7
4259	Música gerada 5 de The Move	The Move	Tango	2
4260	Música gerada 6 de The Move	The Move	Tango	7
4261	Música gerada 7 de The Move	The Move	Tango	2
4262	Música gerada 8 de The Move	The Move	Tango	5
4263	Música gerada 9 de The Move	The Move	Tango	8
4264	Música gerada 10 de The Move	The Move	Tango	10
4265	Música gerada 1 de The Offspring	The Offspring	Jazz	6
4266	Música gerada 2 de The Offspring	The Offspring	Jazz	5
4267	Música gerada 3 de The Offspring	The Offspring	Jazz	1
4268	Música gerada 4 de The Offspring	The Offspring	Jazz	2
4269	Música gerada 5 de The Offspring	The Offspring	Jazz	10
4270	Música gerada 6 de The Offspring	The Offspring	Jazz	3
4271	Música gerada 7 de The Offspring	The Offspring	Jazz	8
4272	Música gerada 8 de The Offspring	The Offspring	Jazz	5
4273	Música gerada 9 de The Offspring	The Offspring	Jazz	5
4274	Música gerada 10 de The Offspring	The Offspring	Jazz	6
4275	Música gerada 1 de The Palace Guard	The Palace Guard	Folk	8
4276	Música gerada 2 de The Palace Guard	The Palace Guard	Folk	8
4277	Música gerada 3 de The Palace Guard	The Palace Guard	Folk	5
4278	Música gerada 4 de The Palace Guard	The Palace Guard	Folk	2
4279	Música gerada 5 de The Palace Guard	The Palace Guard	Folk	3
4280	Música gerada 6 de The Palace Guard	The Palace Guard	Folk	4
4281	Música gerada 7 de The Palace Guard	The Palace Guard	Folk	9
4282	Música gerada 8 de The Palace Guard	The Palace Guard	Folk	2
4283	Música gerada 9 de The Palace Guard	The Palace Guard	Folk	1
4284	Música gerada 10 de The Palace Guard	The Palace Guard	Folk	1
4285	Música gerada 1 de The Police	The Police	Pop Rock	5
4286	Música gerada 2 de The Police	The Police	Pop Rock	1
4287	Música gerada 3 de The Police	The Police	Pop Rock	3
4288	Música gerada 4 de The Police	The Police	Pop Rock	4
4289	Música gerada 5 de The Police	The Police	Pop Rock	10
4290	Música gerada 6 de The Police	The Police	Pop Rock	9
4291	Música gerada 7 de The Police	The Police	Pop Rock	8
4292	Música gerada 8 de The Police	The Police	Pop Rock	10
4293	Música gerada 9 de The Police	The Police	Pop Rock	8
4294	Música gerada 10 de The Police	The Police	Pop Rock	8
4295	Música gerada 1 de The Pretty Things	The Pretty Things	Soul	9
4296	Música gerada 2 de The Pretty Things	The Pretty Things	Soul	10
4297	Música gerada 3 de The Pretty Things	The Pretty Things	Soul	7
4298	Música gerada 4 de The Pretty Things	The Pretty Things	Soul	3
4299	Música gerada 5 de The Pretty Things	The Pretty Things	Soul	7
4300	Música gerada 6 de The Pretty Things	The Pretty Things	Soul	6
4301	Música gerada 7 de The Pretty Things	The Pretty Things	Soul	4
4302	Música gerada 8 de The Pretty Things	The Pretty Things	Soul	8
4303	Música gerada 9 de The Pretty Things	The Pretty Things	Soul	10
4304	Música gerada 10 de The Pretty Things	The Pretty Things	Soul	5
4305	Música gerada 1 de The Quick	The Quick	Frevo	7
4306	Música gerada 2 de The Quick	The Quick	Frevo	7
4307	Música gerada 3 de The Quick	The Quick	Frevo	6
4308	Música gerada 4 de The Quick	The Quick	Frevo	1
4309	Música gerada 5 de The Quick	The Quick	Frevo	3
4310	Música gerada 6 de The Quick	The Quick	Frevo	10
4311	Música gerada 7 de The Quick	The Quick	Frevo	2
4312	Música gerada 8 de The Quick	The Quick	Frevo	2
4313	Música gerada 9 de The Quick	The Quick	Frevo	5
4314	Música gerada 10 de The Quick	The Quick	Frevo	4
4315	Música gerada 1 de The Remains	The Remains	Heavy Metal	3
4316	Música gerada 2 de The Remains	The Remains	Heavy Metal	6
4317	Música gerada 3 de The Remains	The Remains	Heavy Metal	4
4318	Música gerada 4 de The Remains	The Remains	Heavy Metal	5
4319	Música gerada 5 de The Remains	The Remains	Heavy Metal	8
4320	Música gerada 6 de The Remains	The Remains	Heavy Metal	2
4321	Música gerada 7 de The Remains	The Remains	Heavy Metal	3
4322	Música gerada 8 de The Remains	The Remains	Heavy Metal	5
4323	Música gerada 9 de The Remains	The Remains	Heavy Metal	3
4324	Música gerada 10 de The Remains	The Remains	Heavy Metal	8
4325	Música gerada 1 de The Rolling Stones	The Rolling Stones	Pop	3
4326	Música gerada 2 de The Rolling Stones	The Rolling Stones	Pop	10
4327	Música gerada 3 de The Rolling Stones	The Rolling Stones	Pop	6
4328	Música gerada 4 de The Rolling Stones	The Rolling Stones	Pop	8
4329	Música gerada 5 de The Rolling Stones	The Rolling Stones	Pop	5
4330	Música gerada 6 de The Rolling Stones	The Rolling Stones	Pop	8
4331	Música gerada 7 de The Rolling Stones	The Rolling Stones	Pop	7
4332	Música gerada 8 de The Rolling Stones	The Rolling Stones	Pop	8
4333	Música gerada 9 de The Rolling Stones	The Rolling Stones	Pop	2
4334	Música gerada 10 de The Rolling Stones	The Rolling Stones	Pop	8
4335	Música gerada 1 de The Roots	The Roots	Cha-cha-chá	3
4336	Música gerada 2 de The Roots	The Roots	Cha-cha-chá	4
4337	Música gerada 3 de The Roots	The Roots	Cha-cha-chá	5
4338	Música gerada 4 de The Roots	The Roots	Cha-cha-chá	9
4339	Música gerada 5 de The Roots	The Roots	Cha-cha-chá	4
4340	Música gerada 6 de The Roots	The Roots	Cha-cha-chá	9
4341	Música gerada 7 de The Roots	The Roots	Cha-cha-chá	8
4342	Música gerada 8 de The Roots	The Roots	Cha-cha-chá	4
4343	Música gerada 9 de The Roots	The Roots	Cha-cha-chá	4
4344	Música gerada 10 de The Roots	The Roots	Cha-cha-chá	10
4345	Música gerada 1 de The Searchers	The Searchers	Experimental	5
4346	Música gerada 2 de The Searchers	The Searchers	Experimental	5
4347	Música gerada 3 de The Searchers	The Searchers	Experimental	5
4348	Música gerada 4 de The Searchers	The Searchers	Experimental	3
4349	Música gerada 5 de The Searchers	The Searchers	Experimental	8
4350	Música gerada 6 de The Searchers	The Searchers	Experimental	7
4351	Música gerada 7 de The Searchers	The Searchers	Experimental	1
4352	Música gerada 8 de The Searchers	The Searchers	Experimental	9
4353	Música gerada 9 de The Searchers	The Searchers	Experimental	2
4354	Música gerada 10 de The Searchers	The Searchers	Experimental	4
4355	Música gerada 1 de The Shadows	The Shadows	Hard rock	7
4356	Música gerada 2 de The Shadows	The Shadows	Hard rock	10
4357	Música gerada 3 de The Shadows	The Shadows	Hard rock	3
4358	Música gerada 4 de The Shadows	The Shadows	Hard rock	9
4359	Música gerada 5 de The Shadows	The Shadows	Hard rock	10
4360	Música gerada 6 de The Shadows	The Shadows	Hard rock	10
4361	Música gerada 7 de The Shadows	The Shadows	Hard rock	2
4362	Música gerada 8 de The Shadows	The Shadows	Hard rock	4
4363	Música gerada 9 de The Shadows	The Shadows	Hard rock	6
